page_title,election_cycle,total_revisions,unique_editors,net_size_change,minor_edits,anonymous_edits,bot_edits,first_edit,last_edit,office,state,district,party,pvi,pvi_numeric,candidate_was_incumbent,candidate_won_election,vote_percentage,election_type,editing_span_days
Chris_Van_Hollen,2016,72,46,2042.0,15,29,2,2014-11-08 20:25:54+00:00,2016-11-03 10:28:52+00:00,Senate,Maryland,,Democratic,D+10,-10.0,False,True,60.9,general,725
Derek_Kilmer,2016,72,47,-706.0,30,15,11,2015-01-03 07:24:22+00:00,2016-10-18 04:38:09+00:00,House,Washington,Washington 6,Democratic,D+5,-5.0,True,True,61.5,general,653
Nita_Lowey,2016,72,41,3038.0,29,14,6,2014-11-14 01:28:39+00:00,2016-11-03 03:34:31+00:00,House,New York,New York 17,Democratic,D+5,-5.0,True,True,99.1,general,720
Steny_Hoyer,2016,72,44,2201.0,19,19,5,2014-11-07 22:40:36+00:00,2016-09-27 20:25:07+00:00,House,Maryland,Maryland 5,Democratic,D+14,-14.0,True,True,67.4,general,689
Tom_Marino,2016,72,30,909.0,15,13,5,2014-11-14 15:09:35+00:00,2016-10-09 23:25:53+00:00,House,Pennsylvania,Pennsylvania 10,Republican,R+12,12.0,True,True,70.2,general,695
Chris_Stewart_(Utah_politician),2016,71,46,2731.0,24,15,7,2014-11-21 13:45:58+00:00,2016-10-19 03:56:15+00:00,House,Utah,Utah 2,Republican,R+18,18.0,True,True,61.6,general,697
Chuck_Fleischmann,2016,71,46,392.0,26,16,12,2014-11-08 20:58:22+00:00,2016-10-09 15:43:37+00:00,House,Tennessee,Tennessee 3,Republican,R+16,16.0,True,True,66.4,general,700
Debbie_Dingell,2016,71,46,4024.0,18,9,2,2014-11-05 13:12:23+00:00,2016-10-21 19:21:24+00:00,House,Michigan,Michigan 12,Democratic,D+15,-15.0,True,True,64.3,general,716
Jeff_Denham,2016,71,18,1336.0,19,4,4,2014-11-25 05:52:55+00:00,2016-10-13 13:13:48+00:00,House,California,California 10,Republican,R+1,1.0,True,True,51.7,general,688
Jeff_Duncan_(politician),2016,71,43,3552.0,7,39,1,2014-11-08 20:44:23+00:00,2016-10-26 15:58:10+00:00,House,South Carolina,South Carolina 3,Republican,R+18,18.0,True,True,72.8,general,717
Ken_Buck,2016,70,37,4295.0,17,9,6,2014-11-05 14:42:37+00:00,2016-10-26 20:38:05+00:00,House,Colorado,Colorado 4,Republican,R+11,11.0,True,True,63.6,general,721
Ami_Bera,2016,69,42,5009.0,7,15,2,2014-11-06 00:53:26+00:00,2016-11-01 21:16:21+00:00,House,California,California 7,Democratic,EVEN,0.0,True,True,51.2,general,726
Ann_Kirkpatrick,2016,69,44,6121.0,12,12,2,2014-12-15 15:26:22+00:00,2016-11-08 16:54:21+00:00,Senate,Arizona,,Democratic,R+7,7.0,False,False,40.8,general,694
Mike_Quigley,2016,69,45,131.0,25,25,8,2014-12-04 23:21:12+00:00,2016-10-09 11:59:42+00:00,House,Illinois,Illinois 5,Democratic,D+16,-16.0,True,True,67.8,general,674
Rick_Nolan,2016,69,25,4362.0,31,3,3,2014-11-20 03:16:11+00:00,2016-11-08 20:41:08+00:00,House,Minnesota,Minnesota 8,DFL,D+1,-1.0,True,True,50.2,general,719
Terri_Sewell,2016,69,43,2736.0,12,22,5,2014-11-05 03:16:32+00:00,2016-09-13 18:56:19+00:00,House,Alabama,Alabama 7,Democratic,D+20,-20.0,True,True,98.4,general,678
Thomas_Massie,2016,69,31,2268.0,16,14,0,2014-11-08 20:12:12+00:00,2016-10-18 15:03:50+00:00,House,Kentucky,Kentucky 4,Republican,R+16,16.0,True,True,71.3,general,709
Jim_Sensenbrenner,2016,68,42,1319.0,19,20,6,2014-11-08 21:06:30+00:00,2016-11-05 10:20:35+00:00,House,Wisconsin,Wisconsin 5,Republican,R+13,13.0,True,True,66.7,general,727
Kay_Granger,2016,68,40,2426.0,18,17,7,2014-12-23 16:25:31+00:00,2016-10-12 05:47:37+00:00,House,Texas,Texas 12,Republican,R+19,19.0,True,True,69.4,general,658
Kevin_Brady,2016,68,28,7611.0,11,10,2,2014-11-07 01:05:57+00:00,2016-10-03 20:36:56+00:00,House,Texas,Texas 8,Republican,R+29,29.0,True,True,100.0,general,696
Mark_Amodei,2016,68,38,12779.0,23,18,8,2014-11-30 08:36:19+00:00,2016-11-07 18:02:33+00:00,House,Nevada,Nevada 2,Republican,R+5,5.0,True,True,58.3,general,708
Mike_Crapo,2016,68,37,8703.0,18,12,2,2014-11-07 17:37:04+00:00,2016-11-05 22:13:20+00:00,Senate,Idaho,,Republican,R+18,18.0,False,True,66.1,general,729
Peter_Welch,2016,68,31,3804.0,18,30,3,2014-11-11 19:57:45+00:00,2016-10-31 23:23:31+00:00,House,Vermont,Vermont at-large,Democratic,D+16,-16.0,True,True,82.5,general,720
Diane_Black,2016,67,32,300.0,11,10,5,2014-11-08 20:55:47+00:00,2016-09-12 14:09:30+00:00,House,Tennessee,Tennessee 6,Republican,R+21,21.0,True,True,71.1,general,673
Erik_Paulsen,2016,67,30,84.0,18,10,3,2015-01-06 23:43:01+00:00,2016-10-28 06:59:10+00:00,House,Minnesota,Minnesota 3,Republican,R+2,2.0,True,True,56.7,general,660
Jerry_Moran,2016,67,38,22276.0,23,15,1,2014-11-07 17:39:04+00:00,2016-11-07 13:32:36+00:00,Senate,Kansas,,Republican,R+12,12.0,False,True,62.1,general,730
Joe_Garcia,2016,67,34,-2052.0,12,15,4,2014-11-07 00:12:16+00:00,2016-11-03 20:49:54+00:00,House,Florida,Florida 26,Democratic,EVEN,0.0,False,False,41.2,general,727
John_Culberson,2016,67,47,1886.0,19,20,5,2014-12-04 23:17:18+00:00,2016-10-24 00:54:19+00:00,House,Texas,Texas 7,Republican,R+13,13.0,True,True,56.2,general,689
Katherine_Clark,2016,67,37,2643.0,12,14,3,2014-11-11 04:34:02+00:00,2016-10-30 04:32:20+00:00,House,Massachusetts,Massachusetts 5,Democratic,D+14,-14.0,True,True,98.6,general,718
Ken_Calvert,2016,67,47,746.0,25,17,9,2015-01-04 12:57:07+00:00,2016-10-18 00:11:05+00:00,House,California,California 42,Republican,R+10,10.0,True,True,58.8,general,652
Peter_Roskam,2016,67,39,7274.0,17,21,5,2014-11-19 01:57:03+00:00,2016-09-12 00:14:00+00:00,House,Illinois,Illinois 6,Republican,R+4,4.0,True,True,59.2,general,662
David_Joyce_(politician),2016,66,48,1249.0,24,14,7,2014-11-06 12:04:19+00:00,2016-10-03 15:56:51+00:00,House,Ohio,Ohio 14,Republican,R+4,4.0,True,True,62.6,general,697
Hal_Rogers,2016,66,43,-2829.0,23,16,7,2014-11-08 20:09:59+00:00,2016-05-03 08:03:25+00:00,House,Kentucky,Kentucky 5,Republican,R+25,25.0,True,True,100.0,general,541
Jack_Martins,2016,66,17,9992.0,7,45,1,2015-01-09 22:43:48+00:00,2016-10-11 20:30:23+00:00,House,New York,New York 3,Republican,EVEN,0.0,False,False,47.0,general,640
Warren_Davidson,2016,66,21,5992.0,7,5,0,2016-03-16 05:26:07+00:00,2016-09-15 11:30:09+00:00,House,Ohio,Ohio 8,Republican,,,False,True,76.8,special,183
Cathy_McMorris_Rodgers,2016,65,36,6802.0,21,8,2,2014-11-07 18:43:24+00:00,2016-10-23 22:20:13+00:00,House,Washington,Washington 5,Republican,R+7,7.0,True,True,59.6,general,716
Kathy_Szeliga,2016,65,27,8270.0,20,13,0,2014-11-17 01:23:41+00:00,2016-11-05 23:44:24+00:00,Senate,Maryland,,Republican,D+10,-10.0,False,False,35.7,general,719
Marcy_Kaptur,2016,65,47,3545.0,9,18,3,2014-11-24 05:40:19+00:00,2016-11-02 07:07:54+00:00,House,Ohio,Ohio 9,Democratic,D+15,-15.0,True,True,68.7,general,709
Robert_Pittenger,2016,65,39,2418.0,7,26,1,2015-01-09 03:23:37+00:00,2016-10-12 17:29:33+00:00,House,North Carolina,North Carolina 9,Republican,R+8,8.0,True,True,58.2,general,642
Blaine_Luetkemeyer,2016,63,22,4251.0,7,4,1,2014-11-10 01:31:59+00:00,2016-10-24 16:35:33+00:00,House,Missouri,Missouri 3,Republican,R+13,13.0,True,True,67.8,general,714
Dave_Trott_(politician),2016,63,37,4212.0,11,20,3,2014-11-05 06:07:13+00:00,2016-09-27 00:21:22+00:00,House,Michigan,Michigan 11,Republican,R+4,4.0,True,True,52.9,general,691
Don_Bacon,2016,63,12,8405.0,5,5,2,2015-03-25 18:53:48+00:00,2016-10-12 17:24:01+00:00,House,Nebraska,Nebraska 2,Republican,R+4,4.0,False,True,48.9,general,566
Mark_Callahan,2016,63,8,18327.0,5,6,1,2016-09-10 05:53:53+00:00,2016-10-29 17:36:11+00:00,Senate,Oregon,,Republican,D+5,-5.0,False,False,33.35,general,49
Terri_Bonoff,2016,63,25,2612.0,14,24,4,2014-12-21 16:32:46+00:00,2016-11-07 02:01:10+00:00,House,Minnesota,Minnesota 3,DFL,R+2,2.0,False,False,43.0,general,686
Chellie_Pingree,2016,62,33,2868.0,17,5,5,2014-11-05 22:43:56+00:00,2016-10-28 09:49:52+00:00,House,Maine,Maine 1,Democratic,D+9,-9.0,True,True,58.0,general,722
David_Valadao,2016,62,48,5079.0,22,19,8,2014-11-05 17:12:45+00:00,2016-11-01 16:35:48+00:00,House,California,California 21,Republican,D+2,-2.0,True,True,56.7,general,726
G._K._Butterfield,2016,62,41,157.0,9,25,3,2015-01-01 15:45:33+00:00,2016-10-31 09:38:45+00:00,House,North Carolina,North Carolina 1,Democratic,D+15,-15.0,True,True,68.6,general,668
Kristi_Noem,2016,62,32,2423.0,9,12,6,2014-11-09 22:26:56+00:00,2016-10-06 14:49:54+00:00,House,South Dakota,South Dakota at-large,Republican,R+10,10.0,True,True,64.1,general,696
Mark_Sanford,2016,62,48,6290.0,25,14,10,2014-11-08 18:03:29+00:00,2016-11-08 07:37:59+00:00,House,South Carolina,South Carolina 1,Republican,R+11,11.0,True,True,58.6,general,730
Maxine_Waters,2016,62,40,649.0,21,9,6,2014-12-13 00:47:38+00:00,2016-11-03 05:52:06+00:00,House,California,California 43,Democratic,D+26,-26.0,True,True,76.1,general,691
Rick_Allen_(politician),2016,62,35,6557.0,10,12,4,2014-11-05 03:21:04+00:00,2016-09-15 11:04:27+00:00,House,Georgia,Georgia 12,Republican,R+9,9.0,True,True,61.6,general,680
Ro_Khanna,2016,62,33,7721.0,20,19,5,2014-11-08 22:20:53+00:00,2016-10-10 10:50:57+00:00,House,California,California 17,Democratic,D+20,-20.0,False,True,61.0,general,701
Virginia_Foxx,2016,62,38,504.0,15,19,8,2014-11-05 05:09:37+00:00,2016-10-31 16:44:13+00:00,House,North Carolina,North Carolina 5,Republican,R+9,9.0,True,True,58.4,general,726
Colleen_Hanabusa,2016,61,38,15077.0,11,21,3,2014-11-05 20:41:21+00:00,2016-11-08 08:44:27+00:00,House,Hawaii,Hawaii 1,Democratic,,,False,True,60.5,special,733
Donald_Norcross,2016,61,32,912.0,6,11,2,2014-11-06 11:49:38+00:00,2016-10-06 15:22:22+00:00,House,New Jersey,New Jersey 1,Democratic,D+13,-13.0,True,True,60.0,general,700
Jaime_Herrera_Beutler,2016,61,29,3015.0,18,6,6,2014-11-07 17:24:22+00:00,2016-10-13 02:19:34+00:00,House,Washington,Washington 3,Republican,R+2,2.0,True,True,61.8,general,705
Bruce_Westerman,2016,60,28,4573.0,6,4,1,2014-11-05 19:29:26+00:00,2016-10-04 01:58:42+00:00,House,Arkansas,Arkansas 4,Republican,R+15,15.0,True,True,74.9,general,698
Don_Beyer,2016,60,37,4199.0,12,17,4,2014-11-05 08:12:18+00:00,2016-11-07 15:31:04+00:00,House,Virginia,Virginia 8,Democratic,D+16,-16.0,True,True,68.4,general,733
Hakeem_Jeffries,2016,60,29,19623.0,14,6,4,2014-11-08 18:25:52+00:00,2016-10-31 18:44:02+00:00,House,New York,New York 8,Democratic,D+35,-35.0,True,True,93.2,general,723
Jodey_Arrington,2016,60,30,4783.0,10,27,2,2015-02-09 03:52:36+00:00,2016-11-04 02:38:25+00:00,House,Texas,Texas 19,Republican,R+26,26.0,False,True,86.7,general,633
Marcia_Fudge,2016,60,36,1064.0,10,17,3,2014-11-14 04:30:02+00:00,2016-11-04 03:28:41+00:00,House,Ohio,Ohio 11,Democratic,D+30,-30.0,True,True,80.3,general,720
Tom_Reed_(politician),2016,60,32,4885.0,15,7,6,2014-11-05 04:04:13+00:00,2016-10-29 04:38:47+00:00,House,New York,New York 23,Republican,R+3,3.0,True,True,57.6,general,724
Bill_Shuster,2016,59,30,1934.0,10,16,2,2014-12-10 03:37:54+00:00,2016-11-02 12:43:09+00:00,House,Pennsylvania,Pennsylvania 9,Republican,R+14,14.0,True,True,63.4,general,693
Bob_Goodlatte,2016,59,38,3847.0,17,11,3,2014-12-11 20:00:38+00:00,2016-11-04 22:17:55+00:00,House,Virginia,Virginia 6,Republican,R+12,12.0,True,True,66.6,general,694
Dan_Newhouse,2016,59,27,3037.0,5,15,0,2014-11-05 06:51:28+00:00,2016-09-22 03:13:26+00:00,House,Washington,Washington 4,Republican,R+13,13.0,True,True,57.6,general,686
Joe_Barton,2016,59,36,3846.0,13,24,3,2014-11-06 02:47:52+00:00,2016-10-27 04:43:28+00:00,House,Texas,Texas 6,Republican,R+11,11.0,True,True,58.3,general,721
John_Mica,2016,59,26,-2603.0,8,9,1,2015-01-04 23:45:25+00:00,2016-11-01 23:06:39+00:00,House,Florida,Florida 7,Republican,R+2,2.0,True,False,48.5,general,666
Sean_Patrick_Maloney,2016,59,29,1543.0,17,11,4,2014-11-09 04:26:31+00:00,2016-11-06 14:37:37+00:00,House,New York,New York 18,Democratic,EVEN,0.0,True,True,55.6,general,728
Dave_Reichert,2016,58,35,-160.0,11,26,3,2014-11-12 04:16:32+00:00,2016-10-31 00:46:36+00:00,House,Washington,Washington 8,Republican,R+1,1.0,True,True,60.2,general,718
Ruben_Gallego,2016,58,36,6457.0,13,14,4,2014-11-05 05:19:22+00:00,2016-10-04 04:39:57+00:00,House,Arizona,Arizona 7,Democratic,D+16,-16.0,True,True,75.2,general,698
John_Kennedy_(Louisiana_politician),2016,57,25,14361.0,4,15,4,2014-11-09 19:18:37+00:00,2016-10-23 09:16:30+00:00,Senate,Louisiana,,Republican,R+12,12.0,False,True,60.65,general,713
Mike_Bishop_(politician),2016,57,28,4481.0,6,14,1,2014-11-06 03:33:34+00:00,2016-09-15 11:06:36+00:00,House,Michigan,Michigan 8,Republican,R+2,2.0,True,True,56.0,general,679
Sanford_Bishop,2016,57,44,1506.0,17,25,6,2014-11-13 05:33:12+00:00,2016-09-29 01:43:32+00:00,House,Georgia,Georgia 2,Democratic,D+6,-6.0,True,True,61.2,general,685
Carol_Shea-Porter,2016,56,28,1080.0,7,10,5,2014-11-06 04:28:51+00:00,2016-11-03 20:38:39+00:00,House,New Hampshire,New Hampshire 1,Democratic,R+1,1.0,False,True,44.3,general,728
Eliot_Engel,2016,56,28,464.0,14,14,5,2014-12-28 10:31:40+00:00,2016-11-02 00:01:54+00:00,House,New York,New York 16,Democratic,D+21,-21.0,True,True,94.4,general,674
Emily_Cain,2016,56,19,837.0,18,4,5,2014-11-17 19:33:24+00:00,2016-11-08 22:40:10+00:00,House,Maine,Maine 2,Democratic,D+2,-2.0,False,False,45.2,general,722
French_Hill_(politician),2016,56,34,7133.0,9,18,1,2014-11-05 04:34:29+00:00,2016-09-15 11:14:46+00:00,House,Arkansas,Arkansas 2,Republican,R+8,8.0,True,True,58.4,general,680
Bill_Flores,2016,55,35,2020.0,11,23,4,2014-11-18 20:06:46+00:00,2016-11-08 20:00:57+00:00,House,Texas,Texas 17,Republican,R+13,13.0,True,True,60.8,general,720
Cheri_Bustos,2016,55,32,7351.0,12,10,3,2014-11-06 20:00:56+00:00,2016-10-23 23:47:06+00:00,House,Illinois,Illinois 17,Democratic,D+7,-7.0,True,True,60.3,general,717
Glenn_Grothman,2016,55,21,4755.0,9,0,0,2014-11-05 17:04:28+00:00,2016-10-31 04:53:54+00:00,House,Wisconsin,Wisconsin 6,Republican,R+5,5.0,True,True,57.2,general,725
John_Sarbanes,2016,55,24,229.0,12,27,2,2014-11-05 13:44:41+00:00,2016-10-24 00:56:14+00:00,House,Maryland,Maryland 3,Democratic,D+9,-9.0,True,True,63.2,general,718
Josh_Gottheimer,2016,55,10,8375.0,16,3,0,2015-07-17 18:09:47+00:00,2016-10-07 17:58:37+00:00,House,New Jersey,New Jersey 5,Democratic,R+4,4.0,False,True,51.1,general,447
Judy_Chu,2016,55,33,3471.0,12,13,4,2015-01-06 23:55:13+00:00,2016-10-10 03:08:24+00:00,House,California,California 27,Democratic,D+11,-11.0,True,True,67.4,general,642
Kerry_Bentivolio,2016,55,31,27220.0,14,10,1,2014-11-12 00:59:22+00:00,2016-11-01 12:59:23+00:00,House,Michigan,Michigan 11,Independent,R+4,4.0,False,False,4.4,general,720
Lori_Bartley,2016,55,16,-1622.0,31,0,3,2016-02-02 14:25:26+00:00,2016-08-21 21:22:51+00:00,House,Texas,Texas 18,Republican,D+24,-24.0,False,False,23.6,general,201
Patty_Judge,2016,55,41,2645.0,12,14,3,2014-11-26 19:40:49+00:00,2016-10-14 02:09:19+00:00,Senate,Iowa,,Democratic,D+1,-1.0,False,False,35.7,general,687
Bobby_Rush,2016,54,37,1773.0,14,16,3,2014-11-30 08:11:23+00:00,2016-10-09 11:57:40+00:00,House,Illinois,Illinois 1,Democratic,D+28,-28.0,True,True,74.1,general,679
Ileana_Ros-Lehtinen,2016,54,35,2148.0,16,0,3,2014-11-17 02:01:47+00:00,2016-10-20 05:06:20+00:00,House,Florida,Florida 27,Republican,R+1,1.0,True,True,54.9,general,703
Jim_Himes,2016,54,34,4951.0,8,17,3,2014-11-09 17:34:56+00:00,2016-11-01 01:11:41+00:00,House,Connecticut,Connecticut 4,Democratic,D+5,-5.0,True,True,59.9,general,722
John_Carter_(Texas_politician),2016,54,40,524.0,21,14,6,2015-01-05 01:14:14+00:00,2016-10-29 02:44:12+00:00,House,Texas,Texas 31,Republican,R+12,12.0,True,True,58.4,general,663
Mike_Simpson,2016,54,41,1390.0,21,11,6,2014-12-13 00:00:55+00:00,2016-10-27 22:32:30+00:00,House,Idaho,Idaho 2,Republican,R+17,17.0,True,True,62.9,general,684
Mimi_Walters,2016,54,32,2451.0,9,9,0,2014-11-07 19:14:40+00:00,2016-09-15 11:26:03+00:00,House,California,California 45,Republican,R+7,7.0,True,True,58.6,general,677
Jody_Hice,2016,53,29,3389.0,12,15,2,2014-11-05 04:00:26+00:00,2016-09-28 01:37:38+00:00,House,Georgia,Georgia 10,Republican,R+14,14.0,True,True,99.6,general,692
Lamar_Smith,2016,53,32,20872.0,14,0,5,2014-12-29 03:26:50+00:00,2016-10-27 22:30:42+00:00,House,Texas,Texas 21,Republican,R+12,12.0,True,True,57.0,general,668
Matt_Gaetz,2016,53,24,2543.0,2,21,2,2014-12-12 02:06:09+00:00,2016-10-09 22:43:52+00:00,House,Florida,Florida 1,Republican,R+22,22.0,False,True,69.1,general,667
Scott_Taylor_(politician),2016,53,26,1389.0,7,12,1,2014-11-16 20:52:59+00:00,2016-10-09 00:01:32+00:00,House,Virginia,Virginia 2,Republican,R+4,4.0,False,True,61.3,general,692
Stephen_Lynch_(politician),2016,53,37,40607.0,19,6,5,2014-11-17 05:55:18+00:00,2016-11-02 19:48:04+00:00,House,Massachusetts,Massachusetts 8,Democratic,D+6,-6.0,True,True,72.4,general,716
Tom_Rooney_(Florida_politician),2016,53,37,1268.0,17,7,6,2014-11-06 14:26:18+00:00,2016-10-19 03:56:06+00:00,House,Florida,Florida 17,Republican,R+10,10.0,True,True,61.8,general,712
Joaquin_Castro,2016,52,38,7069.0,11,17,5,2014-12-15 09:36:38+00:00,2016-10-10 16:51:16+00:00,House,Texas,Texas 20,Democratic,D+6,-6.0,True,True,79.7,general,665
John_Garamendi,2016,52,29,5208.0,7,9,3,2014-12-15 06:20:00+00:00,2016-11-07 06:26:01+00:00,House,California,California 3,Democratic,D+3,-3.0,True,True,59.4,general,693
Lon_Johnson,2016,52,19,1831.0,10,9,2,2015-01-14 02:15:46+00:00,2016-08-20 17:26:46+00:00,House,Michigan,Michigan 1,Democratic,R+5,5.0,False,False,40.1,general,584
Mike_Johnson,2016,52,19,7173.0,5,20,1,2015-03-31 02:41:02+00:00,2016-08-19 17:53:51+00:00,House,Louisiana,Louisiana 4,Republican,R+13,13.0,False,True,24.7,general,507
Pete_Visclosky,2016,52,30,1134.0,17,13,8,2014-11-11 17:02:42+00:00,2016-09-01 00:15:41+00:00,House,Indiana,Indiana 1,Democratic,D+10,-10.0,True,True,81.5,general,659
Steve_Cohen_(politician),2016,52,34,4070.0,12,16,2,2014-11-08 20:54:28+00:00,2016-11-02 17:08:56+00:00,House,Tennessee,Tennessee 9,Democratic,D+25,-25.0,True,True,78.7,general,724
Steven_Palazzo,2016,52,30,1950.0,20,7,11,2015-01-08 14:58:49+00:00,2016-09-13 11:39:10+00:00,House,Mississippi,Mississippi 4,Republican,R+21,21.0,True,True,65.0,general,613
Brad_Schneider,2016,51,28,-310.0,18,11,1,2014-11-05 15:30:34+00:00,2016-10-09 16:56:41+00:00,House,Illinois,Illinois 10,Democratic,D+8,-8.0,False,True,52.6,general,704
Bradley_Byrne,2016,51,31,6060.0,14,5,8,2014-11-20 22:32:16+00:00,2016-11-07 04:39:36+00:00,House,Alabama,Alabama 1,Republican,R+15,15.0,True,True,96.4,general,717
Lynn_Jenkins,2016,51,31,2196.0,16,17,3,2014-12-16 12:44:18+00:00,2016-10-07 15:08:35+00:00,House,Kansas,Kansas 2,Republican,R+8,8.0,True,True,60.9,general,661
Danny_Tarkanian,2016,50,16,4959.0,12,4,2,2014-11-18 00:53:14+00:00,2016-10-27 01:26:07+00:00,House,Nevada,Nevada 3,Republican,EVEN,0.0,False,False,46.0,general,709
David_Schweikert,2016,50,36,5990.0,12,8,6,2014-11-22 07:10:47+00:00,2016-10-10 03:10:17+00:00,House,Arizona,Arizona 6,Republican,R+12,12.0,True,True,62.1,general,687
Garret_Graves,2016,50,23,7534.0,9,3,0,2014-11-06 20:49:17+00:00,2016-09-15 11:12:56+00:00,House,Louisiana,Louisiana 6,Republican,R+21,21.0,True,True,62.7,general,678
Pat_Meehan,2016,50,27,342.0,10,10,0,2015-01-08 14:54:19+00:00,2016-10-11 03:39:47+00:00,House,Pennsylvania,Pennsylvania 7,Republican,R+2,2.0,True,True,59.5,general,641
Jason_Lewis_(Minnesota_politician),2016,49,18,4903.0,10,9,1,2015-04-05 22:29:38+00:00,2016-10-22 22:48:12+00:00,House,Minnesota,Minnesota 2,Republican,R+2,2.0,False,True,47.0,general,566
Lois_Frankel,2016,49,29,1746.0,12,13,3,2014-11-14 14:42:03+00:00,2016-11-03 21:07:59+00:00,House,Florida,Florida 21,Democratic,D+10,-10.0,False,True,62.7,general,720
Rodney_Davis_(politician),2016,49,22,1174.0,11,4,3,2014-11-17 05:38:42+00:00,2016-11-02 07:30:17+00:00,House,Illinois,Illinois 13,Republican,EVEN,0.0,True,True,59.7,general,716
Ron_Wyden,2016,49,35,26375.0,8,10,3,2014-11-06 16:53:39+00:00,2016-11-08 14:26:31+00:00,Senate,Oregon,,Democratic,D+5,-5.0,False,True,56.1,general,732
Tom_Price_(American_politician),2016,49,28,7803.0,9,9,0,2014-11-20 20:12:47+00:00,2016-11-04 19:44:10+00:00,House,Georgia,Georgia 6,Republican,R+14,14.0,True,True,61.7,general,714
Ann_Wagner,2016,48,30,4057.0,11,8,1,2015-01-02 02:00:03+00:00,2016-10-19 03:56:22+00:00,House,Missouri,Missouri 2,Republican,R+8,8.0,True,True,58.5,general,656
Jeb_Hensarling,2016,48,28,1055.0,11,9,2,2014-12-16 12:08:10+00:00,2016-10-21 05:57:35+00:00,House,Texas,Texas 5,Republican,R+17,17.0,True,True,80.6,general,674
Kathy_Castor,2016,48,28,-553.0,9,24,1,2014-12-04 02:44:22+00:00,2016-10-10 05:00:13+00:00,House,Florida,Florida 14,Democratic,D+6,-6.0,True,True,61.8,general,676
Scott_Peters_(politician),2016,48,24,6687.0,12,4,1,2014-11-08 15:57:26+00:00,2016-10-06 02:20:51+00:00,House,California,California 52,Democratic,D+2,-2.0,True,True,56.5,general,697
Diana_DeGette,2016,47,27,3.0,16,12,3,2014-12-23 20:41:56+00:00,2016-11-02 21:03:33+00:00,House,Colorado,Colorado 1,Democratic,D+18,-18.0,True,True,67.9,general,680
Jim_Costa,2016,47,26,1978.0,6,16,1,2014-11-15 18:05:07+00:00,2016-09-11 03:33:42+00:00,House,California,California 16,Democratic,D+7,-7.0,True,True,58.0,general,665
Rob_Bishop,2016,47,24,18.0,14,6,1,2014-11-09 17:04:16+00:00,2016-09-11 03:16:09+00:00,House,Utah,Utah 1,Republican,R+27,27.0,True,True,65.9,general,671
Ted_Yoho,2016,47,33,4433.0,10,15,1,2014-12-03 03:17:16+00:00,2016-11-08 21:44:33+00:00,House,Florida,Florida 3,Republican,R+9,9.0,True,True,56.6,general,706
Blake_Farenthold,2016,46,29,6567.0,7,8,3,2014-12-08 23:49:32+00:00,2016-11-04 00:27:28+00:00,House,Texas,Texas 27,Republican,R+13,13.0,True,True,61.7,general,696
Bob_Latta,2016,46,26,3994.0,11,18,2,2015-01-06 23:14:44+00:00,2016-11-06 10:05:41+00:00,House,Ohio,Ohio 5,Republican,R+7,7.0,True,True,70.9,general,669
Chris_Collins_(New_York_politician),2016,46,31,3421.0,8,12,3,2014-11-10 01:35:22+00:00,2016-11-04 15:38:36+00:00,House,New York,New York 27,Republican,R+8,8.0,True,True,67.2,general,725
Jackie_Speier,2016,46,33,2314.0,6,16,1,2014-11-24 07:47:56+00:00,2016-10-10 20:52:20+00:00,House,California,California 14,Democratic,D+23,-23.0,True,True,80.9,general,686
Mike_Turner,2016,46,31,2124.0,10,12,1,2014-11-06 03:45:38+00:00,2016-10-28 03:01:55+00:00,House,Ohio,Ohio 10,Republican,R+3,3.0,True,True,64.1,general,721
